source,target
95,9365
95,5159
95,4532
95,8516
96,5763
96,1036
96,5828
96,3828
96,1330
96,2145
96,5984
96,8501
96,2511
96,9571
97,6601
97,3540
97,1642
97,8796
98,4255
98,7203
99,1058
99,7496
99,5876
99,4696
99,4114
100,2972
100,1865
100,982
100,9023
100,5120
100,9151
100,4852
100,5353
101,5325
101,1642
102,2230
102,7888
102,8818
102,9012
102,7929
102,2300
102,4494
103,8316
103,7955
103,7451
103,8287
103,4553
104,6756
104,6718
104,118
104,4813
104,2736
104,2452
104,6697
104,4191
104,769
104,895
105,5047
105,7945
105,2484
105,8668
105,5308
106,4557
106,7988
106,8419
106,4613
106,5172
106,9765
106,9039
106,2092
106,8185
107,4920
107,4009
107,6811
107,2748
107,2191
107,2225
107,7405
108,257
108,9899
108,8871
108,6708
108,7716
108,8187
108,9904
108,6025
108,6631
108,2984
109,8001
109,8768
109,9446
109,2424
110,6483
110,3018
110,7831
110,4757
110,4742
110,4667
110,5560
110,6672
111,4064
111,9987
111,3821
111,6430
112,529
112,7863
112,5995
112,856
112,4657
112,7688
112,7187
112,358
113,2549
113,5523
113,6131
113,3782
113,871
113,8862
113,9508
113,811
113,5005
113,221
114,4123
114,2982
114,7706
114,1567
114,9715
114,6651
114,9360
115,8002
115,3723
115,4861
115,9794
115,4196
116,9469
116,3212
116,4994
116,5470
116,784
116,2602
116,1942
116,3040
116,376
116,820
117,1163
117,8515
117,8052
117,4983
117,7109
118,3788
118,9542
118,6154
118,264
118,8804
118,1310
118,4735
118,4768
118,1452
119,6962
119,2194
119,6026
119,3176
119,8601
119,2904
119,6255
120,1676
120,8736
120,4610
120,3558
121,9468
121,3304
121,2689
121,5163
121,2954
121,1621
121,4164
121,7713
121,8775
121,4429
121,3843
121,4084
121,3271
122,923
123,8911
124,6138
124,2807
124,3673
124,3634
124,5870
125,897
125,7954
125,7154
125,8768
126,8149
126,2305
126,8415
126,3432
127,9724
127,8421
127,8200
127,7913
127,4940
127,225
127,5368
127,1045
128,9086
128,6438
128,3396
128,9119
128,4607
129,5469
129,5638
129,2600
129,9382
129,9977
129,3107
129,2213
129,8601
130,7483
130,2532
130,4029
130,2936
130,9355
130,6271
130,2049
130,816
130,7539
130,1680
131,7116
131,5375
131,4357
131,1626
131,9961
132,4497
132,152
132,8481
132,6179
132,4743
132,4488
132,3342
132,5499
132,5282
133,8793
133,9547
133,6662
133,9871
133,9083
134,7183
134,2706
134,4478
134,1622
134,7923
135,4326
135,4075
135,2460
135,232
135,2363
135,442
136,8059
136,1091
136,1805
136,6997
136,8714
137,193
137,174
137,4827
137,7110
137,7088
137,8194
137,4881
137,8154
137,3521
137,3554
137,9546
137,3952
138,9228
138,9849
138,173
138,2903
138,5056
138,2935
138,4881
138,3810
138,7472
138,2406
139,4278
139,3690
139,1348
139,4952
139,9905
139,7335
139,8620
140,9313
140,5576
141,1741
141,7251
141,2315
141,2199
141,3467
142,351
142,5497
142,7705
142,7123
142,1446
142,5234
142,877
142,8915
143,4024
143,9444
143,591
144,1879
144,4216
144,7483
145,7767
145,1660
145,8401
145,7207
145,4969
145,6360
145,432
145,469
145,1186
146,3982
146,2992
146,6865
146,5540
147,7280
147,7305
147,3078
147,9524
148,7917
148,3892
148,5052
148,1140
149,3583
149,7052
149,3205
149,4536
149,5293
149,4578
149,2291
149,386
150,6476
150,6971
151,613
151,4861
151,2096
151,629
151,4075
151,8717
151,5337
151,6093
152,7508
152,3366
152,2233
152,8088
152,6069
153,4183
153,7283
153,1742
153,993
154,919
154,5974
154,7088
154,349
155,1651
155,4244
155,9853
155,7835
156,2843
156,5152
156,6167
157,7939
157,5488
157,5219
157,9530
157,3216
157,4681
157,7739
157,4597
157,8396
157,9785
157,4818
158,1832
158,2267
158,5006
158,220
158,963
158,3564
158,8514
158,1686
159,8776
159,2893
159,2797
159,2994
159,6433
159,2425
159,5600
159,2937
160,7763
160,4193
160,5491
160,1682
160,8504
160,6441
160,9737
161,1604
161,981
161,5177
161,6593
161,484
161,7361
161,7488
162,8476
162,5944
162,9189
162,5352
162,5810
162,3098
163,3763
163,510
163,9607
164,3721
164,2284
164,3195
164,1355
164,4733
164,5255
165,540
165,7443
166,9106
166,2927
166,4004
166,9973
166,5509
166,6718
166,2697
167,6704
167,2073
167,4938
167,8939
167,4573
167,4941
168,4942
168,1555
168,7296
168,7369
169,7682
169,6130
169,5799
169,2909
169,3961
170,938
170,2273
170,6479
170,1307
170,6561
170,9502
170,4953
170,5334
171,3563
171,7334
171,2319
171,6983
171,6564
171,559
172,1735
172,7775
172,1783
172,1595
173,3913
173,7428
173,6602
173,975
173,9388
173,5315
173,8442
173,475
173,722
173,5409
174,3208
174,2140
174,3357
174,3735
174,3363
174,3594
175,7192
175,618
175,6946
175,7168
175,7402
175,4416
176,8765
176,1921
176,5610
176,9343
176,7575
176,7835
176,7408
176,1167
176,318
176,1306
177,1258
177,5221
178,6494
178,5388
178,4885
178,5914
178,9087
179,5064
179,2926
179,1977
180,2815
180,9511
180,844
181,2718
181,5700
181,8470
181,6288
181,4904
181,5148
182,9068
182,7303
182,9557
182,7216
182,905
182,2225
183,1271
183,4493
183,6092
183,8974
183,9336
183,2953
183,5256
183,2309
183,1115
184,225
184,565
185,2684
185,3296
185,4670
185,3526
185,1393
185,8856
185,8019
186,7317
186,371
186,4863
186,6829
186,2587
187,9386
187,6266
187,220
187,3204
187,8786
187,3427
188,9064
188,542
188,7170
188,6131
188,208
188,5330
189,9720
189,7964
189,1735
189,9676
189,6212
189,1091
190,894
190,2200
190,1966
190,7273
190,4177
191,9373
191,4201
191,6490
191,8016
191,453
192,5416
192,7295
193,9884
193,5006
193,2893
193,2773
194,6739
194,4731
194,7733
194,7613
194,3578
194,8132
194,2474
194,4546
195,1010
195,1113
195,9473
195,2820
195,672
195,5914
195,9961
195,5796
195,7864
196,6376
196,7306
196,7780
196,689
196,8304
196,1839
196,4788
196,1820
197,8655
197,4250
197,1120
197,3845
197,561
197,7668
197,3156
197,5991
197,2509
198,2178
198,9566
198,7656
198,3253
199,4663
199,9329
199,1847
199,4981
200,1680
200,7514
200,2635
200,6623
200,502
200,3839
200,900
201,721
201,1682
201,9225
201,5237
201,6984
201,311
202,4781
202,7506
202,8598
202,1912
202,2036
202,5077
202,4933
202,2947
202,5892
202,4107
202,7756
203,6662
203,2381
203,1878
203,8855
203,6112
204,1262
204,9913
204,3123
204,1190
204,2859
204,7623
205,5618
206,1998
206,8669
206,5793
206,5103
206,9834
206,2518
206,684
206,409
206,4883
206,4430
207,5590
207,2248
207,4413
207,5275
208,7775
208,6071
208,1485
208,1588
208,7010
208,5380
209,8564
209,8055
209,6856
209,7620
209,9891
210,1937
210,1464
210,780
210,2478
210,6091
211,2243
211,1361
211,3903
212,4117
212,9941
212,8036
212,3394
212,8028
212,7648
212,6194
213,6438
213,9463
213,2090
213,4405
213,9066
213,2596
213,7067
214,1161
214,8583
214,8749
214,4738
215,3541
215,8468
215,8628
215,5516
215,4651
215,6690
215,6069
216,4698
216,531
216,5568
216,3515
216,7186
217,1911
217,3811
217,9449
217,7976
217,7514
217,6975
217,5736
217,5721
218,9122
218,8257
218,2531
219,2930
219,3304
219,716
220,603
220,5921
221,9824
221,3924
221,3304
222,1802
222,7516
222,1175
222,2258
222,803
222,1883
222,8517
223,3874
223,9040
223,4074
223,2655
223,4476
223,8167
223,4628
223,372
223,8188
223,9361
224,9048
224,3726
225,4295
225,4713
225,1814
225,7753
225,655
225,5225
225,7192
225,7638
225,9024
225,6209
226,7793
226,308
227,2213
227,3115
227,1567
227,3095
227,9666
227,7084
227,3502
227,4234
228,6464
228,5991
228,3980
228,7364
228,9554
228,8261
228,3092
229,9472
229,1231
229,7976
229,4745
229,7551
229,8376
229,7217
229,4135
229,9665
229,4259
230,3050
230,5279
230,7233
230,7092
231,8751
231,8615
231,3156
231,1616
231,2617
231,5597
231,5011
231,2266
232,1827
232,5185
232,8459
232,9319
232,3281
232,5137
232,9388
232,6316
232,8693
233,6223
233,7825
233,714
233,8423
233,8596
233,4485
233,4235
233,5712
234,2984
234,8906
234,9542
234,390
235,2822
235,6066
235,2860
235,5091
235,5376
235,4918
235,7734
235,4327
235,3883
235,2134
236,1542
236,501
237,7014
237,4678
237,4530
237,9834
238,5523
238,3875
238,5886
238,4698
238,1573
238,4462
238,3812
239,4430
240,7308
240,4959
240,5143
241,1528
241,2468
241,330
241,515
241,9378
241,7698
241,6188
241,5356
242,9467
242,7960
242,7031
242,2544
242,5595
243,5869
243,5489
243,6290
243,6737
243,3053
244,1595
244,4094
244,1640
244,3549
244,1916
244,2593
244,8995
244,6206
244,4487
244,4819
244,1624
245,4421
245,2844
245,8795
245,8868
246,2742
246,8565
246,5924
247,6971
247,7095
247,5607
247,9271
247,446
247,581
247,4987
248,4598
248,2817
248,8585
249,1875
249,523
249,1995
249,7999
249,256
250,6285
250,7603
250,9951
251,7486
251,3470
251,1124
251,9173
252,7522
252,6509
252,3511
252,3190
252,6803
252,7337
253,5981
253,5183
253,7971
253,1786
253,8699
253,6338
253,9735
254,535
254,2732
254,2169
254,5257
254,4277
254,5458
255,4828
255,9357
255,1755
255,7337
255,555
255,4579
255,7676
256,6868
256,3394
256,2584
256,4194
256,9992
256,6298
256,1105
256,1924
257,1175
257,1491
257,2795
257,3892
257,8390
258,5304
258,2978
258,5254
258,5653
258,6703
259,4500
259,6109
259,2489
259,7684
259,2889
259,9729
260,7860
260,3083
260,2190
260,1826
260,9220
260,5737
260,7743
260,2961
261,9671
261,3042
261,6544
261,1894
262,1497
262,3531
262,2281
262,532
262,6653
262,9378
263,4354
263,4358
263,2344
263,3155
263,9373
264,5789
264,8957
264,1331
264,5866
264,1722
264,1996
264,6247
264,4235
264,2686
265,4272
265,5960
265,9268
265,385
265,2217
265,706
266,5850
266,2035
266,1866
266,5527
266,1032
266,2202
266,3982
266,9133
266,4120
266,3776
266,530
266,6787
267,8480
267,8220
268,606
268,1553
268,2331
268,1488
268,6694
268,5832
268,1870
268,5128
269,8782
269,1468
269,9214
269,2125
269,5569
269,9078
269,5249
269,1458
270,3566
271,3315
271,3941
271,8853
271,6549
272,6035
272,5901
272,2919
272,2314
272,5311
272,6778
272,4513
272,7639
272,5016
272,6563
273,1195
273,5450
273,3255
273,1936
273,1689
273,8338
273,3790
273,5074
273,6442
274,8673
274,3933
274,6142
274,2610
275,1701
275,4425
276,6381
276,2042
276,7488
276,8328
276,2548
276,4164
276,7107
277,2030
277,9331
277,9460
277,3672
277,8861
277,5053
277,8532
278,8615
278,9557
278,8397
278,8714
278,8084
278,8587
278,5782
279,1592
279,5338
279,5988
279,9686
280,4697
280,6103
280,3840
280,2110
280,2998
280,7965
281,3330
281,3870
281,8615
281,2819
281,8854
281,9179
281,1726
282,7342
282,7581
282,6265
282,1528
282,8034
282,7232
283,5856
283,9497
284,2150
284,9294
284,4556
284,4682
284,9221
284,7080
284,2015
285,2627
285,406
285,7445
285,7054
285,3266
285,4922
286,8753
286,9193
286,6007
286,6176
286,5107
287,4252
287,7319
287,2516
287,4593
288,1702
288,9715
289,8955
289,5490
289,6984
289,9536
289,8133
290,1034
290,7636
290,8056
290,1440
290,5945
290,7387
290,2393
291,8148
291,3765
291,4538
291,3810
292,4670
292,6459
292,5873
292,9907
293,8755
293,6673
293,4699
293,1600
293,9479
294,690
294,8321
294,7520
294,1231
295,2794
295,7397
295,9412
295,2023
295,6535
295,4826
295,6821
295,3360
296,9052
296,3683
296,1708
296,8918
296,5137
296,8539
296,6039
297,770
297,4155
297,337
297,2458
297,5207
297,4012
297,8991
297,1003
298,5928
298,1415
298,7618
298,2240
298,1280
299,4254
299,8375
299,7808
299,1401
299,2305
299,6350
300,5954
300,5004
300,7195
301,2315
301,5681
301,4526
301,3277
301,4335
301,2317
301,3587
302,8231
302,3329
302,2378
302,5198
302,9216
303,4992
303,4427
303,9922
303,1353
303,2450
303,2267
304,8457
304,9593
304,696
304,1713
304,1886
305,8309
305,4644
305,8235
305,4409
305,4558
305,1196
305,5578
306,5965
306,8779
306,6788
306,4935
306,9626
306,3988
307,7147
307,8154
307,3794
307,7887
307,4863
307,8088
307,5822
308,1273
308,8115
308,4115
309,6388
309,2515
309,5348
309,1053
310,7225
310,2944
310,525
310,1385
310,7763
310,7750
310,4621
310,7812
311,1298
311,6914
311,4027
312,4792
312,8010
312,9847
312,1563
312,9108
312,6072
313,3742
313,3130
313,7843
313,9312
314,9398
314,6517
314,4541
315,6484
315,9855
315,7498
315,3941
315,3096
315,5851
316,7611
316,1651
316,2950
316,3532
317,8837
317,2492
317,5135
317,7645
318,9100
318,6989
318,6234
318,8263
318,3405
319,1832
319,6266
319,3313
319,1938
319,1497
319,6749
320,9432
320,5363
320,4049
320,5429
320,6340
321,7724
321,4303
321,4028
321,9004
321,3161
322,8821
322,1086
322,7887
322,6892
322,1167
323,1771
323,6640
323,7231
323,9112
323,6236
323,418
323,6194
323,7622
323,2554
324,5638
324,3629
324,7897
324,7805
324,5330
324,3204
324,1294
324,5803
324,5522
325,7329
325,4016
325,9750
325,3898
325,8682
325,6070
325,7931
326,3584
326,7960
326,8843
326,2792
326,9003
326,6372
326,1534
326,9087
327,1991
327,1571
327,8397
327,5009
327,6078
327,8991
328,5221
328,8409
328,591
328,3215
328,4213
328,4780
328,2936
329,2774
329,8875
329,8423
329,1040
329,3625
330,3940
330,1727
330,8501
330,4680
331,6102
331,4579
331,3495
332,1031
332,3455
332,1728
333,2496
333,9079
333,5231
333,2214
334,7695
334,4223
334,4752
334,3155
334,6339
334,1844
334,710
335,6241
335,8389
335,848
335,3784
336,3411
336,8604
336,7742
337,4589
337,6669
338,7862
338,8822
338,8243
338,7484
338,6750
338,1021
339,9619
339,376
339,6291
339,8508
339,8176
339,8206
339,3976
339,9548
339,1361
339,4957
339,1579
340,2643
340,7917
340,2723
340,8947
340,737
341,6636
341,2908
341,5014
341,5628
341,6153
341,2695
341,9519
341,8580
341,2358
341,5716
342,9807
342,2212
342,5805
342,3751
343,1657
343,6030
343,6714
343,2288
344,9638
344,4621
344,4566
344,5315
344,6605
345,5049
345,6212
345,1239
345,890
345,7345
346,1767
346,2118
346,9727
346,1454
346,754
347,2032
347,2016
347,2410
347,4109
348,9443
348,1871
348,6010
348,8199
348,6960
348,8665
348,5928
348,8624
348,5366
348,9794
348,3690
348,6880
349,828
349,6189
349,9366
349,5656
349,1006
349,9836
349,8453
349,8651
350,6106
350,3037
351,4776
351,3731
351,7084
351,2679
351,7388
351,8150
351,6561
351,6402
351,6557
352,9186
352,3211
352,6186
352,5541
353,8977
353,9214
353,656
353,4026
354,3027
354,3463
354,4885
354,9339
354,4542
354,9984
355,5159
355,8148
355,6763
355,2987
355,3011
355,5027
355,9463
355,3867
355,5575
355,2761
355,5466
356,6487
356,7192
356,5235
356,1301
356,3242
356,2745
356,527
357,1056
357,1908
357,3546
357,8094
358,8255
358,2301
358,7409
358,4959
358,9556
359,6484
359,2420
359,3460
359,8045
359,5446
359,3595
360,4787
360,3412
361,3806
361,1038
361,9435
361,6848
361,2083
362,3046
362,9174
362,8773
362,6548
362,1987
362,8081
362,7886
363,8358
363,7854
364,9633
364,7108
364,2072
364,3456
364,7098
365,7653
366,3013
366,4873
366,6755
366,9986
366,3211
366,3929
367,3992
367,7281
367,2305
367,6670
367,9707
368,5119
368,8277
368,7291
368,3544
368,9017
368,612
368,5050
368,5824
368,2538
369,3206
369,5421
369,9227
369,7805
369,3658
369,2462
369,6210
370,5620
370,3411
370,7742
370,7973
370,6062
371,8530
371,7342
371,3458
371,9917
371,8571
371,6047
372,4888
372,7719
372,9852
372,428
372,6509
372,9148
374,6697
374,1533
374,8603
374,6099
374,2347
374,3846
374,1240
375,3465
375,8074
375,1163
375,8347
375,2552
375,1687
375,2603
375,7247
375,5635
375,3592
375,4278
376,1859
376,2485
376,9140
376,6578
376,1552
376,7729
377,9614
377,8486
377,6228
377,541
377,830
377,8384
377,1444
377,6176
377,5848
378,3012
378,8731
378,8144
378,7824
378,4707
378,7057
378,7989
378,3405
379,1475
379,2355
379,2298
379,6867
379,9496
379,5627
379,5793
379,4635
380,9616
380,8795
380,9821
380,2020
380,6918
380,7479
380,3201
381,8052
381,3140
381,9966
381,4213
381,7402
381,6084
382,6177
382,6560
382,8624
383,2621
383,4950
383,4651
383,6121
383,9727
383,6851
383,9506
384,8021
384,8973
384,7101
384,2521
384,2553
384,5468
385,4852
385,8064
385,5766
385,881
385,5972
385,9953
385,2078
386,3610
386,2618
386,8881
386,9855
387,3164
387,5273
387,9220
387,8375
387,2788
387,4585
387,5735
387,3028
388,557
388,3752
388,9620
388,8751
388,1192
388,8912
388,7364
388,9233
388,3511
389,7523
389,6653
389,5006
389,5263
389,1099
390,8035
390,3382
390,8373
390,2844
391,3817
391,5153
391,1189
391,2674
392,1936
392,7068
392,6374
392,6921
392,6894
392,3275
392,6141
393,9708
393,3713
393,5705
393,7238
393,9212
393,9095
393,3621
393,824
393,5721
393,580
394,8649
394,2194
394,6550
394,9653
394,1409
394,5493
395,2961
395,1982
395,7345
395,8841
395,8640
396,9730
396,859
396,447
396,5652
396,3335
396,2119
396,2732
396,4862
396,7913
397,9537
397,4939
397,9229
397,4673
398,4218
398,8703
398,4287
399,9562
399,4379
399,4164
399,6271
399,4889
400,757
400,5738
400,7628
400,7360
400,5899
400,523
401,2284
401,6412
401,4320
401,6442
401,5250
401,8403
401,7151
401,8195
401,550
402,5651
402,1030
402,1438
402,9396
402,7690
402,9450
402,1468
403,7761
403,8719
403,2153
403,7219
404,8468
404,2942
404,5350
404,981
404,9762
405,805
405,3799
405,8386
405,3329
405,9724
406,2938
406,6580
406,2713
406,9997
406,4321
406,3721
407,6510
407,4723
407,7870
407,720
407,3757
407,6156
408,7387
408,7907
408,6628
408,9655
408,1965
408,779
408,9162
408,4855
408,7059
408,2214
409,1824
409,4344
410,9198
410,9361
410,6519
410,6175
411,7273
411,2329
412,6272
412,8415
412,1511
412,5569
412,7294
413,3584
413,9069
413,5044
413,810
414,1744
414,2138
414,2916
414,7190
414,472
414,2680
414,595
414,8951
414,6595
415,3163
415,3696
415,1745
415,6815
416,6145
416,8901
416,5444
416,5682
416,2324
416,3128
416,6026
416,1558
416,7104
416,8253
417,2292
417,9013
417,785
417,8211
417,9249
417,6945
417,1014
418,1740
418,2686
418,5669
418,5744
418,9747
419,7033
419,7397
419,7550
419,669
419,3391
420,9481
420,9861
420,7166
420,7074
420,5993
420,2307
420,1011
420,7065
420,6557
420,5022
421,3390
421,3317
421,1924
421,8243
421,8908
421,9749
422,2159
422,6054
422,1296
422,9252
422,8856
422,733
422,8505
423,1496
423,5432
423,9910
423,2104
423,6624
423,7162
424,1858
424,6208
424,4243
424,2469
424,1630
424,8401
424,5264
424,3098
425,5384
425,5564
425,5698
425,4725
425,7559
425,2669
426,7585
426,7388
426,1219
427,2946
427,3783
427,3208
427,6728
428,6765
428,852
428,6140
428,9332
428,8796
429,3026
429,8739
429,7405
429,1680
430,9121
430,8094
430,1692
430,2512
430,7656
430,3682
430,7282
430,8559
430,1405
430,656
431,881
431,6958
431,906
431,8101
431,2286
431,736
431,1323
431,438
431,1825
431,4518
432,6896
432,5618
432,3880
432,1925
432,6827
432,9261
432,4580
433,9899
433,4948
433,6186
434,9195
434,9428
434,7865
434,8620
435,481
435,2192
435,8095
435,7218
436,6797
436,5040
436,3395
436,5682
437,1199
437,9432
438,8161
438,2883
438,6232
438,1330
438,6249
438,5446
438,1321
438,9828
438,8703
439,4942
439,3678
439,3428
439,8005
439,7961
439,7168
439,5418
439,9937
439,7657
439,3448
440,9012
440,9567
440,3632
440,1597
440,2690
440,5881
440,1001
440,9053
440,2262
441,6455
441,2482
441,621
441,3921
442,3883
442,9697
443,4249
443,9031
443,6493
443,2482
443,5314
443,5344
444,1375
444,2287
444,2252
445,958
445,5982
445,7851
445,3270
445,9876
445,1338
445,2988
446,1448
446,9326
446,1835
446,9994
446,1695
446,1391
447,4780
447,2249
447,8033
447,7547
447,2513
447,4386
447,4373
447,3791
447,9339
448,7896
448,7426
448,3547
448,9804
448,2317
449,4670
449,4251
449,2956
449,9099
449,7951
449,5526
449,3687
450,6991
450,4157
450,490
450,1635
450,2831
450,7329
450,3460
450,3089
451,9793
451,5070
451,1566
451,9358
451,8734
451,6572
451,5952
452,1889
452,3952
452,8164
452,2666
452,4487
453,3144
453,9157
453,9307
453,6465
453,2166
453,8920
453,6998
453,5263
454,6392
454,2252
454,5160
454,8186
455,2507
455,2192
455,8078
455,7577
455,2620
455,8227
456,8846
456,1584
456,9873
456,8249
457,6908
457,1220
457,8505
457,9853
457,4136
457,492
458,2340
458,4643
458,3467
458,8753
458,6125
458,8744
458,3326
458,5933
458,7535
459,5496
459,3778
459,8851
459,5506
460,2445
460,5256
460,5932
460,3000
460,2458
461,3678
461,9674
461,7486
461,9623
461,8042
461,9437
461,9548
462,9692
462,5921
462,8295
462,4482
462,7624
462,3810
463,6379
463,7257
463,6060
464,1330
464,7481
464,1570
464,5416
464,3450
465,7961
466,4009
466,5260
466,7708
466,7657
466,7610
466,978
466,5114
467,2687
467,2905
468,2795
468,4370
468,9211
468,7126
469,3297
469,2842
469,7071
470,8098
470,8416
470,8566
470,3762
470,4379
471,4991
471,4754
471,9583
471,5832
471,7419
471,8740
471,3150
472,9975
472,5875
472,6054
472,7399
472,2345
472,9078
473,1328
473,7932
473,6965
473,4011
473,9349
473,6339
474,4906
474,2955
474,2846
474,3847
474,8382
474,1579
474,8248
474,5878
475,6371
475,2131
475,3673
475,3850
475,605
475,7656
476,7947
476,3659
476,6204
476,6370
476,2291
476,5899
477,2877
477,4233
477,6691
477,1955
477,3672
477,5359
478,6481
478,7125
478,8806
478,4011
478,2091
478,4501
478,579
478,4533
478,8007
478,8914
478,5701
479,1487
479,1683
479,3049
479,971
479,8098
479,8839
480,5488
480,3588
480,1940
480,5195
480,2527
480,4219
480,7211
480,8377
480,9694
480,3380
481,7202
