source,target
97,3866
97,6135
98,7280
98,2590
98,2125
98,3653
98,1223
98,5445
98,3112
98,5236
99,3054
99,7424
99,6456
99,7811
99,1665
99,7842
99,4738
100,7149
100,7069
100,2073
100,4875
100,1317
100,212
100,3311
101,3155
101,7155
101,5771
101,6169
101,956
101,4980
101,1190
101,2538
101,939
101,3553
101,1241
102,4662
102,2809
102,4956
103,6959
103,978
103,6785
103,5850
103,6563
103,4917
104,6621
104,1468
104,5456
104,7497
104,5293
104,794
105,1177
105,7058
105,680
105,6409
105,732
106,440
106,7549
106,7838
106,604
106,5276
106,1045
106,4092
107,580
107,5492
107,7572
107,4234
107,2447
107,2758
107,2325
108,955
108,5772
108,2349
108,7970
108,1719
108,3654
108,3757
108,522
109,5409
110,4912
110,5923
110,1962
110,6455
111,4096
111,5594
111,6254
111,6780
111,295
111,1327
111,7626
111,7278
111,7997
111,6409
112,4524
112,553
112,2812
112,3386
112,3876
112,1309
112,2612
113,1563
113,3321
113,783
114,2166
114,6252
114,3558
114,615
114,1990
114,3988
114,3682
114,2171
114,4777
115,5800
115,1525
115,7307
115,961
115,7601
115,4025
115,4826
116,6073
116,1232
116,4229
116,5478
116,7770
116,1640
116,7100
116,7976
117,1069
117,7824
117,1492
117,922
117,1325
117,7587
118,5980
119,228
119,1937
119,7096
120,6848
120,4043
120,165
120,548
120,3114
120,5574
120,1390
121,2934
121,2998
121,3145
121,3887
121,3980
121,3090
122,7581
122,1422
122,1168
122,6568
122,2856
122,4602
122,887
122,958
122,582
122,4481
122,3103
123,2658
123,5039
123,2962
124,7850
124,7435
124,571
125,5918
125,7446
125,4241
126,6491
126,4325
126,3254
126,2591
127,267
127,3718
127,3719
127,370
127,877
127,1084
128,7283
128,3996
128,2576
128,1179
128,1292
128,7959
128,2657
128,4594
129,2652
129,3861
129,7659
129,3342
130,743
130,5701
130,7487
130,2644
130,4052
130,6359
131,3454
131,1765
131,7862
131,6636
131,6842
131,3326
131,143
132,2136
132,2980
132,5557
132,3059
132,254
132,7111
132,5032
132,768
132,1108
133,6122
133,1017
133,4880
133,933
133,568
133,3414
133,1101
133,7953
133,5166
133,2060
134,4391
134,7918
134,5048
134,776
134,7376
134,5650
134,6312
134,2467
135,889
135,1970
136,6682
136,4811
136,5191
136,6041
136,1627
136,5867
136,968
136,5263
137,6653
137,7337
137,6886
138,3190
138,7832
138,1021
138,6333
138,5199
138,2225
138,4730
138,5613
139,6327
139,6746
139,4778
139,2669
139,4198
140,2348
140,6968
140,1935
140,5444
140,6398
140,1055
140,2161
140,2503
140,7945
140,4427
141,762
141,3790
141,3132
141,7464
142,3928
142,6708
142,7819
142,2278
142,4629
143,6924
143,3416
143,5067
143,6201
143,3427
143,7135
143,2618
144,7803
144,4985
144,5050
145,5352
145,517
146,1561
146,4377
146,2335
146,2724
146,4624
147,6868
147,7691
147,5684
147,7684
147,1408
147,1011
148,2939
148,4526
148,5808
148,7402
148,1123
148,501
148,168
148,1549
148,2568
149,2964
149,5941
149,2845
150,5474
150,2840
150,6235
151,6828
151,2213
152,6959
152,5223
152,5143
152,7347
152,2204
152,4887
153,3573
153,5076
153,1706
153,3652
153,6406
153,2467
153,5875
154,6346
154,7067
154,1257
154,7276
154,5696
155,2096
155,1562
155,4327
155,2252
155,3891
156,3304
156,883
156,5356
156,1165
156,1160
156,4554
157,2479
157,4179
157,3258
157,925
157,6968
158,3852
158,2626
158,2567
158,7549
159,4002
159,6511
159,6705
159,2822
159,5354
160,5697
160,3862
160,2681
160,7716
160,305
160,2714
161,395
161,4410
161,5740
161,543
161,708
162,2819
162,6087
162,6241
162,5315
162,7323
162,5736
162,3707
162,7703
163,4312
163,6408
163,7784
163,6284
163,4501
163,6112
163,3867
164,2610
164,7083
164,6926
164,7911
164,6845
165,2767
165,2289
165,1970
166,5089
166,4539
166,3307
167,2184
167,2111
167,3120
167,3154
167,4194
167,1577
168,730
168,3522
169,7788
169,1838
169,3145
169,1211
169,2638
169,4103
169,814
169,1299
169,6151
169,6963
170,3318
170,1321
170,2736
170,7901
170,3806
170,6292
170,1157
171,828
171,3536
171,6041
172,2769
172,2524
172,2310
172,5916
172,6092
173,1905
173,1033
173,6757
174,7955
174,1580
174,4721
174,4087
174,4683
174,5164
174,6326
174,1610
174,7906
174,2964
175,5281
175,1865
175,3288
175,702
175,1339
176,5836
176,1605
176,1304
176,3968
176,1577
177,6320
177,5211
177,4074
177,4713
177,7135
177,4712
177,6671
177,1505
177,2513
178,5925
178,528
178,954
178,3596
178,5028
178,7593
179,2418
179,487
179,4830
179,6478
179,6516
179,1150
179,6554
179,5737
179,1881
179,6912
180,515
180,3480
181,1523
181,4587
181,3030
182,4816
182,3554
182,1036
182,6696
183,3366
183,3282
183,5354
183,3377
183,7884
184,2559
184,684
184,1835
184,2212
184,6324
184,3645
184,3902
184,3158
185,942
185,5138
185,6044
185,1705
185,977
186,2444
186,2718
186,3033
186,214
186,2158
186,6470
187,7110
187,7745
187,6052
187,6381
187,5339
187,7055
187,3121
187,7181
188,7766
188,1842
188,4390
188,6641
188,4535
188,3114
188,5731
188,3331
188,7547
188,3289
189,4074
189,1024
189,7944
189,5139
189,1149
189,7940
189,2005
189,2813
189,350
190,2784
190,4649
190,5973
190,3319
190,4983
191,228
191,6090
191,6266
191,5678
191,3708
191,7647
192,4446
192,4010
192,4032
192,1564
192,6345
192,3345
193,1826
193,3059
193,3588
193,4187
194,1259
194,278
194,1876
194,4810
194,5855
194,3326
194,7331
194,6251
195,3359
195,4017
195,5684
195,4186
195,3060
196,3808
196,4854
196,1837
196,5652
196,757
196,7755
196,3619
196,4606
197,3399
197,1480
197,1327
197,3672
197,4564
197,6077
197,4420
197,4583
198,6305
198,5153
198,1884
198,4568
198,5623
198,5659
198,4362
198,1667
198,6131
199,7998
199,5498
200,378
200,7779
200,6168
201,3954
201,6821
201,7598
201,2928
201,2597
202,2316
202,3132
202,2675
202,4173
202,402
202,7290
202,7495
202,4193
203,3377
203,2523
203,5793
203,7988
203,1610
203,5712
204,6074
204,3693
204,6545
204,7540
204,6185
204,982
204,389
204,7930
204,4497
205,5075
206,7916
206,7700
207,3120
207,1581
207,6616
207,6081
207,7095
207,7137
207,2425
207,5543
207,7542
207,7113
208,5908
208,3636
208,5261
208,4506
208,392
208,2722
208,6456
208,5744
209,4843
209,2176
209,1343
209,5506
210,7609
210,794
210,4930
210,3583
210,7439
210,2996
210,1279
210,2125
210,3636
211,2051
211,1079
211,6737
211,6416
211,5891
211,2357
212,929
212,2328
212,3719
212,3104
212,7677
212,1810
212,3006
213,2612
213,5630
214,6245
214,4369
214,1529
214,4732
215,4988
215,4047
215,734
215,6315
215,6005
215,1256
215,6337
215,2242
215,361
215,1143
215,1772
216,7843
216,4805
216,4949
216,2474
217,4597
217,6641
217,5315
217,6420
218,3398
218,5154
218,599
218,1697
218,4402
219,6945
219,6481
219,7963
219,7037
219,1529
219,4922
219,3683
220,4375
220,7807
220,4783
220,4804
220,6053
220,4745
220,2406
220,6331
221,6933
221,5294
221,1730
221,1241
222,5431
222,1486
222,581
222,3925
223,5114
223,1124
223,4016
223,6390
223,6248
223,3773
223,1256
224,2335
224,3948
224,6242
224,2793
224,1383
224,5400
224,6741
225,5845
225,5456
225,3495
225,5365
225,930
225,6508
226,7694
226,1572
226,3778
226,2508
226,1577
226,7066
227,1253
227,849
227,5358
228,3931
228,5177
229,3980
229,1962
229,2321
229,1867
229,4376
229,5274
229,3062
229,6809
229,2172
230,1839
230,503
230,1222
230,3743
230,4811
230,2726
231,5762
231,5541
231,6396
231,2241
231,6263
231,7581
231,2279
232,7076
232,5972
233,2004
233,1343
233,2630
233,2716
234,1397
234,3901
234,7653
234,7580
235,2755
235,6098
235,2377
235,7603
235,6205
235,4208
236,7972
236,5008
236,664
236,3338
236,5021
236,5338
236,3649
236,4985
236,1172
236,328
237,3185
237,376
237,2190
237,1423
237,1065
237,1923
237,5069
237,1775
237,6474
238,7865
238,6434
238,2116
238,3345
238,6432
239,3240
239,743
239,5863
239,1835
239,7586
239,4679
239,724
239,1968
239,2250
240,2744
240,7338
240,4801
240,2118
240,5364
240,970
240,7571
240,1263
241,4064
241,7734
241,6270
241,2683
241,6979
241,6886
241,1484
241,7001
241,1018
242,2673
242,4965
242,1277
242,709
242,1533
242,4711
243,815
243,7731
243,7989
243,2802
243,4064
243,5228
243,3335
243,5464
244,767
244,304
244,2878
244,7233
244,4160
245,2931
245,3262
245,264
245,1330
245,271
245,2796
245,4375
245,2564
245,3367
246,4574
246,4095
247,535
247,1295
247,6531
247,1292
247,5410
248,4079
248,3646
248,7211
248,5923
248,4377
248,7133
249,7071
249,4855
249,3667
249,4986
250,1981
250,3876
250,7304
250,5513
250,4163
250,3039
250,3024
251,751
251,1569
251,4128
252,6519
252,5412
252,7813
253,5771
253,7311
253,4078
253,7327
253,3418
253,1901
254,6178
254,1424
254,2095
254,4203
255,7897
255,7805
255,6657
255,6887
255,1927
255,1313
255,5073
255,286
255,3517
256,7155
256,4924
256,4436
256,5722
257,7417
257,7002
257,7552
257,1070
257,400
257,965
257,5536
257,7681
257,7271
257,4100
257,4240
258,1984
258,6258
258,1313
258,4095
258,5327
258,306
258,6315
259,2351
259,765
259,6483
259,2224
259,7236
259,6160
259,2916
260,3456
260,808
260,1047
260,4870
261,6609
261,3657
261,4680
261,2434
261,2243
261,4881
262,6594
262,1042
262,1455
262,7862
262,2324
262,471
262,2783
262,1101
263,6631
263,6433
263,5262
263,3876
264,3684
264,4433
264,3347
264,5412
264,6132
264,2418
265,4646
265,1491
265,6994
265,1968
265,2338
265,7687
265,1906
266,4116
266,6642
266,4684
266,6073
266,5076
266,6537
266,5834
267,2385
267,2392
267,2429
267,6115
267,6601
267,4773
267,1093
267,7717
267,4523
267,1102
268,2291
268,6496
268,359
268,7414
269,1469
269,1448
269,5441
269,7711
269,859
270,2043
270,2708
270,6127
270,6156
271,7061
271,3167
271,4566
271,1084
272,6635
272,485
272,2764
272,432
273,4747
273,2415
273,7509
273,7352
274,6042
274,310
274,5302
274,2284
274,1111
274,7687
275,4865
275,1595
275,4130
275,4348
276,7286
276,6851
276,2231
276,3936
276,5657
276,6987
276,7822
277,6873
277,2244
277,2640
277,5375
277,6540
277,4793
278,973
278,4430
278,6688
279,2480
279,7122
279,6843
279,5159
280,6020
280,6969
280,5021
281,4906
281,2644
281,4827
281,5645
282,5852
282,7548
282,5272
283,1217
283,2330
283,6379
283,7486
283,2744
284,5851
284,5792
284,7002
284,6626
284,3846
285,1034
285,846
285,6893
285,2138
285,5007
286,6169
286,7360
286,627
287,5435
287,4366
287,1625
287,1663
287,6381
288,4617
288,713
289,7024
289,6035
289,1372
289,2833
289,7175
290,7662
290,2112
290,1576
291,5289
291,852
291,7775
291,4880
292,1146
292,4712
292,6236
292,3841
292,6023
293,3377
293,762
293,1500
293,1162
293,5695
294,4432
294,3765
294,5695
294,4830
294,463
295,6837
295,5521
295,5194
295,6536
295,747
295,5124
296,5458
296,5374
297,6850
297,3124
297,373
297,3325
297,2857
298,798
298,1694
298,3710
298,7649
298,6637
298,1435
299,6170
299,5935
299,1697
299,1233
299,5995
299,2100
299,3381
299,7368
300,4506
300,7424
300,1190
300,1540
300,1396
300,1664
300,1157
300,4882
300,3935
300,4738
301,4453
301,2973
301,1271
302,3749
302,6024
302,4402
302,5648
303,7903
303,2779
303,7419
303,2382
303,6219
303,7338
303,3821
303,1753
303,3131
303,2095
304,7751
304,4982
304,2693
305,7481
305,7702
305,1029
305,2624
306,7182
306,1410
306,6489
306,2460
306,6430
306,2671
306,2376
306,937
306,2175
306,7670
306,1547
306,6092
307,2373
307,1542
307,6750
307,7520
308,3702
308,5666
308,6499
308,1419
308,1631
308,1773
308,4827
309,4313
309,4372
309,5935
309,3771
309,7642
309,7525
309,1119
310,739
310,2717
310,1950
310,4111
311,6824
311,6466
312,3027
312,6142
312,5617
313,888
313,2350
313,4473
313,4465
313,1202
313,4662
314,2243
314,7575
314,1175
314,3423
314,3505
314,5542
315,6446
315,1509
315,7841
316,3232
316,3112
316,808
316,3095
316,1233
317,7033
317,3242
317,1459
317,5096
317,6690
317,1004
318,1122
318,7249
318,7034
318,6105
319,7190
319,931
319,6244
319,4774
319,755
320,1413
320,6039
320,1055
320,2390
320,4321
320,3757
320,4130
321,4199
321,6022
321,1849
321,4372
322,2530
322,4490
322,7925
322,1110
322,4657
322,3726
322,5120
322,7229
322,6377
322,5300
322,6642
322,459
323,7156
323,6981
323,7361
323,6919
323,674
323,7822
323,7568
324,4266
324,3999
324,592
324,4933
325,4870
325,2026
325,7863
325,4584
325,3632
325,6905
326,7363
326,7286
326,7557
326,7855
326,380
326,995
326,2976
326,2845
326,1333
326,5268
326,5991
327,1268
327,7296
327,5254
327,1678
327,2122
327,6903
328,3855
328,7374
328,2459
328,1639
328,6575
329,5339
329,4720
329,371
329,2372
329,2333
329,4990
329,5825
330,1761
330,4154
330,7889
330,1857
330,1555
331,2939
331,4205
331,2235
331,3908
331,1353
331,1654
331,6974
331,6450
332,3090
332,5915
332,626
332,1816
332,7364
332,7298
332,415
333,6015
333,4767
333,7625
333,550
333,2424
334,5071
334,3616
334,6767
334,7155
334,4981
334,1258
335,1780
335,7778
335,2740
335,4559
335,6538
336,2844
336,3684
336,797
336,4755
336,985
336,4747
336,6300
336,446
336,7211
336,1377
337,6760
337,2615
337,2593
337,4783
337,2702
337,4639
337,1497
337,772
339,1588
339,4035
339,4651
340,6199
340,3311
340,3245
341,5925
341,1540
341,3174
341,2088
341,405
341,5893
342,2525
342,1009
342,4980
342,3700
342,793
342,3239
342,990
342,4478
342,7261
343,2585
343,4607
343,4533
343,6668
343,4456
343,4860
343,1804
343,7372
343,5976
343,4282
343,1930
343,7104
344,2379
344,4760
344,4928
344,1213
344,1242
344,2525
344,5115
345,6100
345,6740
345,7895
345,4062
345,347
345,7732
346,6078
346,5954
346,7847
346,4990
346,1285
346,6180
346,7155
346,2093
346,3494
346,3801
347,7190
347,2573
347,4164
348,1882
348,3532
348,1179
348,3843
348,4041
348,6509
348,5406
348,2444
348,4141
348,4887
349,1003
349,1033
349,5591
349,7439
349,1397
349,4459
349,1007
349,5178
350,5477
350,3321
350,2813
350,1473
350,5434
351,3537
351,6120
351,1277
351,2472
351,2175
352,6430
352,4180
352,1089
353,1996
353,442
353,4823
354,855
354,542
354,3222
354,7321
354,4583
355,6611
355,5957
355,5715
355,7336
355,3923
355,3461
356,3851
356,4315
356,7240
357,3365
357,1963
357,6093
357,2233
357,2463
357,7437
358,6480
358,546
358,1258
358,7656
358,2315
358,4659
358,2036
358,1488
358,4805
359,762
359,2428
359,3117
359,5375
359,2948
359,3022
359,5697
359,2476
359,1679
359,7830
359,1122
359,787
360,7034
360,7637
360,1368
360,5378
360,2481
360,3503
360,4049
360,1058
361,2266
361,2566
361,495
361,7155
361,1975
361,4546
361,2152
362,3295
362,4613
362,3422
362,1539
362,7017
362,2590
363,2086
363,1092
363,3637
364,842
364,3632
364,2330
364,7236
364,5691
364,4233
365,3651
365,3786
365,3017
365,1389
365,788
366,2459
366,7130
366,1942
366,4919
366,5727
366,1277
366,6686
366,3180
366,2549
367,7571
367,4618
367,6531
367,1421
368,4026
368,553
368,2961
368,7984
368,7913
368,4979
369,4837
369,7514
369,1149
369,2474
369,3424
370,3281
370,682
370,896
370,5916
370,6000
370,5242
370,1420
371,1145
371,3470
371,2648
371,7455
371,6840
371,2722
371,5039
371,2543
372,2247
372,1806
372,665
372,4797
372,2734
372,2304
372,2372
372,2329
373,4858
373,1834
373,6705
373,3509
373,3761
373,6395
373,6245
373,7224
373,6762
374,4608
374,6748
374,7942
374,393
374,5500
374,2960
374,1185
374,3675
374,5709
375,5417
375,7347
375,1988
375,4431
375,4653
375,7027
375,2599
376,815
376,2003
376,7815
376,3610
376,6399
376,1743
376,7951
377,844
377,1736
377,3570
377,1854
378,6251
378,7751
378,7547
378,3000
378,1508
379,4254
379,6346
379,6965
380,3395
380,4419
380,5544
380,1891
380,5175
380,2981
380,1359
381,7570
381,6102
381,6743
382,6302
382,6778
382,1040
382,3172
382,1152
383,2248
383,4424
383,1207
383,3439
384,7965
384,7589
384,2276
384,4301
384,7603
384,1350
384,1465
384,7759
384,4727
384,3263
385,7054
385,4561
385,3222
385,7260
385,4594
385,3724
386,7919
386,2198
386,976
386,5216
386,3051
386,3248
387,1215
387,6082
387,932
388,6185
388,4425
389,2172
389,1488
389,4156
389,1006
389,6382
390,3263
390,4657
390,7561
391,998
391,7092
391,6197
391,6852
391,6762
391,6420
391,3522
391,2646
391,7936
391,4860
391,5342
392,4865
392,7344
392,6055
392,1667
392,623
393,907
393,6813
393,5176
393,2986
393,4360
393,3039
393,6777
394,3161
395,4621
395,4968
395,918
396,6244
396,3842
396,3258
396,3287
397,5474
397,4532
397,3562
397,4428
397,3182
397,7138
398,414
398,7145
398,5104
398,6566
398,7674
398,6327
398,4080
399,2374
399,2074
399,4792
399,1775
400,1514
400,6545
400,7856
400,2065
400,4908
400,4286
400,5223
401,7975
401,4206
401,892
401,2999
401,7433
401,6889
402,2096
402,801
402,2265
402,5947
402,7803
402,3839
403,1946
403,6105
403,1555
403,5365
403,3660
403,906
403,5374
403,1625
404,7570
404,6892
404,7565
405,7624
405,5691
405,7069
405,7847
405,3149
406,785
406,3166
406,1246
406,6575
406,1906
406,2437
406,5440
407,5061
407,1382
407,6015
407,3793
407,2094
408,5580
408,1327
408,613
408,3500
408,3065
408,2164
409,7410
409,1722
409,7021
409,2188
409,3362
409,5824
409,2160
409,5031
409,831
409,1614
410,468
410,3803
410,7284
410,2051
410,5772
410,1253
410,6244
411,3805
411,1488
411,3890
412,2278
412,1176
412,5806
412,3306
412,7917
413,5518
413,5533
413,7590
413,6131
414,802
414,6445
414,793
414,1376
414,3739
414,954
414,5092
415,1986
415,3634
415,4164
415,646
415,1702
415,977
416,6931
416,6337
416,3376
417,2734
417,7802
417,7080
417,2176
417,6563
417,4223
417,2547
417,5912
418,2612
418,4289
419,4671
419,4068
419,3744
420,2068
420,4780
420,5833
420,2010
420,7799
420,1467
421,5906
421,4927
421,4973
421,7790
421,2715
422,1667
422,2199
422,4692
422,7274
422,5262
422,6787
422,5094
422,4112
423,5274
423,5400
424,3246
424,1659
424,6994
424,3020
424,4665
424,7545
424,4064
424,6656
424,1591
424,2857
425,3759
425,6831
426,7798
426,5790
426,7270
426,5254
426,2726
426,5196
426,1937
426,1367
426,6071
426,6696
426,7217
426,4975
427,2048
427,2415
427,5410
427,3949
427,1122
427,4690
427,7505
428,6465
428,4362
428,2579
428,1950
429,1038
429,6065
429,3637
429,7741
429,6748
429,1015
429,5266
429,4311
430,1274
430,820
430,950
430,7562
430,7110
430,901
431,7388
431,2342
431,2797
431,6874
432,7402
432,6044
432,2715
432,4243
432,7787
433,2233
433,7842
433,7523
433,5833
433,1937
433,478
433,3330
434,1190
434,2222
434,2264
434,5747
434,3848
434,3215
434,3649
435,3604
435,3615
435,7332
435,4000
435,3770
435,2871
436,3247
436,5156
436,3107
436,3609
437,839
437,6645
437,7096
437,6243
437,4405
437,6946
438,829
438,6187
438,796
438,1143
438,1348
438,6765
438,6091
438,3210
439,1242
439,2833
439,7090
439,3854
439,7580
439,5866
439,2516
439,1083
440,4492
440,705
440,6803
440,7863
440,1882
440,7620
440,3334
440,698
441,3784
442,7133
442,4418
442,2839
442,5625
442,1455
442,3467
443,5972
443,1050
443,3133
443,6961
443,5745
443,1732
443,2369
444,1536
444,6689
444,1458
444,7069
444,6649
444,1515
444,7097
445,6981
445,2826
445,3968
445,6819
445,6874
445,5307
445,3712
445,7675
445,4780
446,7981
446,2955
446,1991
446,5652
446,519
446,6318
446,6106
447,5293
447,5020
447,5658
447,1883
447,3457
447,1350
447,7474
447,4641
448,2469
448,693
448,7680
448,2752
449,4216
449,873
449,3364
449,2636
449,3883
450,4987
450,4981
450,3332
451,1214
451,5725
451,956
452,5179
452,1393
453,7112
453,7041
453,7628
453,3310
453,4261
453,1794
454,2950
454,6093
454,2712
454,4354
454,1639
455,6624
455,3200
455,4248
455,3670
456,4150
457,4581
457,1997
457,1839
457,5920
457,3104
457,4104
457,6632
458,6356
458,6037
458,1203
458,7551
458,6841
458,4017
458,5071
458,3658
458,5014
459,2403
459,3899
459,2183
459,2766
459,7728
459,3632
459,5239
459,640
459,7653
459,7589
460,2883
460,1905
460,6725
460,5768
460,5857
461,786
461,6838
462,6357
462,2877
462,3205
462,1960
462,965
462,2083
463,5490
463,5794
463,2173
464,5067
464,1038
464,5226
464,2601
464,1579
464,1421
464,6471
465,1289
465,7370
465,7688
465,627
465,3226
465,5206
465,5917
465,2586
466,3020
466,7285
467,6070
467,6163
467,1796
467,7201
468,5003
468,7955
468,6450
468,3317
468,6385
468,7723
468,1189
469,7765
469,1184
469,5127
469,4167
469,7236
470,7747
470,3724
470,4712
470,6757
470,2927
471,3999
471,5327
471,6987
471,5461
471,5684
471,4749
471,3186
472,4577
472,4607
472,6856
472,5705
472,7659
473,5174
473,6035
473,2701
474,1973
474,2002
474,1951
474,7257
475,5197
475,4569
476,895
476,1329
476,5293
476,7430
477,5803
478,6665
478,7827
478,728
478,1271
478,1809
478,2785
479,7935
479,2301
479,4764
479,5843
479,4747
479,1479
479,3058
479,3190
479,782
479,7285
479,4520
480,1348
480,7720
480,2935
480,2045
480,2149
480,1350
481,4292
481,4562
481,6637
481,650
481,4485
481,3107
481,2047
481,3130
482,5169
482,5033
482,1904
482,6441
482,3862
483,1646
483,3880
483,758
483,7772
483,4701
483,5507
484,7437
484,5592
484,2064
485,7526
485,4859
485,830
485,547
485,3472
485,7708
486,4670
486,6264
486,3520
486,6300
486,929
486,4701
487,7880
487,616
487,1027
488,584
488,2298
488,902
488,6163
488,6130
488,511
488,1476
488,6551
489,491
489,2286
489,2399
489,2894
489,1221
489,818
490,5641
490,7874
490,5134
490,1126
490,4641
490,2208
490,784
490,1277
490,5119
491,4557
491,1338
491,6894
491,7218
491,4179
