source,target
694,1994
562,5258
4431,7672
489,1747
225,3394
5424,6615
3772,7477
805,5366
1935,7805
3149,6717
348,2646
4540,5521
6831,7992
2485,4458
6727,6888
6177,6421
5143,5410
1598,3847
2450,3309
5169,6981
705,947
6755,7192
1304,7133
2784,6164
2390,4547
1185,5906
1658,2154
1418,4387
592,2359
628,2016
807,4233
3332,6908
5336,5939
1129,7667
2777,2899
2022,5440
1755,5096
854,3648
608,7564
2027,3690
1196,1318
2978,3131
1369,4629
1749,4096
20,574
3531,5000
1448,5861
1909,6421
2780,7468
1533,7073
1554,4917
162,4198
1380,5518
393,1852
1229,6288
2214,3650
3067,3337
2496,5965
2057,2131
2330,6427
2192,5739
1810,5637
31,308
4599,6695
1587,3121
2502,3686
2939,4441
3790,7465
6313,7061
470,7710
6014,7933
2950,4226
986,1561
1867,3296
3312,7059
5400,7481
692,4497
2255,6037
6484,6542
7180,7935
1258,1875
6466,6902
3471,6907
6942,7770
1701,6767
1467,2399
3244,7655
209,714
1611,3841
145,3173
1881,5422
4882,5582
312,3286
1516,7926
3259,4930
3995,4032
4344,5906
1693,4031
4371,6948
4584,7995
4835,5362
143,1383
500,3872
5233,7852
4051,4499
2677,2831
5535,5938
3711,5562
1622,5669
1,7342
708,1542
1635,7594
1098,3979
20,6803
1605,3221
5634,6856
6885,7370
5589,7113
3685,6219
5212,5820
1365,3919
1708,1814
192,1783
2118,7539
3176,6692
6170,6462
569,2672
823,5972
2241,3216
608,6572
3750,7903
770,5587
45,4365
357,3139
5599,6996
3589,7396
1187,2842
1640,5039
802,4694
6075,7864
83,5946
3405,3495
1918,5922
2685,6589
2207,3581
449,4956
2965,3381
4420,5580
1175,5999
1900,6440
2595,5733
1335,4941
2033,2997
142,7815
579,7816
2012,6092
7764,7799
2590,5574
812,6297
4335,4876
1346,7170
1912,6800
2753,5164
3473,7705
321,4151
99,6024
5107,7957
6063,6833
5803,7660
418,4434
2326,3757
2699,6217
4328,6125
757,3341
2535,4281
5676,6922
2894,5153
6323,7295
1257,4603
4892,6059
5976,6433
866,6667
154,954
3502,6140
4308,7701
3830,3912
4482,5787
225,1544
4349,6197
223,4881
1458,7868
2050,4774
4121,5781
3584,5576
2646,3307
5457,7507
5875,7266
3332,7957
1921,3024
2828,3728
3383,6202
3906,5977
5375,6162
125,1663
6968,7544
6909,7903
334,2187
1622,5966
2531,2552
2116,3276
2783,4493
2820,7758
4155,4745
1175,2429
1209,7675
3768,5238
7,4020
2476,4319
4203,4762
7001,7037
5842,6297
393,2901
3970,4941
6910,7858
296,2968
3225,5726
1117,1619
1583,2358
5392,5687
686,6536
2318,5961
2397,6254
291,530
292,3384
6004,7355
4226,4880
3258,5620
6638,7119
765,2641
2504,6851
2974,7554
936,4186
805,5423
3594,5727
3772,4501
3283,7528
296,6485
1540,1856
3513,5738
1001,1578
1746,5115
2272,6851
3191,5845
489,7415
1549,4951
4293,6236
988,6604
3134,3998
2804,3305
1032,4782
2559,3659
1721,3314
226,373
286,5342
1642,4337
5544,6699
1423,5727
839,5676
715,5640
3920,5041
3028,4645
340,451
2369,6894
1772,2474
5861,6352
2373,5323
1966,2690
2219,4856
5175,7717
3400,6479
5789,6075
2487,5960
3273,4425
2054,6078
514,5461
4774,5279
3893,7516
1272,6042
780,3136
2698,6530
875,6756
3317,3569
2182,4169
6451,7456
4706,7373
3791,4364
2577,3917
6656,7107
1463,5586
150,7412
1693,6048
2190,6854
3444,6885
6078,6312
5030,6157
5566,6137
581,6817
3441,3554
3081,7183
2790,6253
2260,7219
1428,3656
580,1869
1461,6987
98,7198
5870,7837
2234,6156
6093,7128
3954,7872
1824,7978
1830,7234
3557,5957
2075,2312
4169,4269
4531,7102
16,4513
1524,5592
48,4236
1875,4883
1821,5586
5043,5183
3728,4684
5499,6338
29,1311
6906,7365
2018,2693
5149,5178
3485,6215
3423,6276
4433,4449
1998,6363
1244,3457
7201,7259
2273,2811
1594,5906
1306,2241
2708,5368
299,2087
268,522
6701,7094
4399,6154
3380,6929
396,5403
253,7569
117,3544
2897,5240
7060,7377
1019,5567
4747,7776
337,2729
1894,7487
4514,7016
6033,6756
472,6337
706,4289
572,1091
1357,2529
3027,6410
1232,6964
966,2149
3192,6477
65,6363
4012,7155
3841,7273
3066,7654
602,4474
2222,2576
1896,5035
397,2729
3043,5199
5403,5555
914,4187
1598,4819
1125,2155
1258,2684
3491,4019
941,2977
4287,7336
3103,5600
2750,7956
1743,7802
1498,7217
1891,6919
7281,7456
1447,3495
590,6318
1819,2320
1378,7273
3102,4035
6388,7589
6962,7861
466,4912
5223,7034
1315,7109
1707,6401
2974,6859
2420,3075
2807,7685
6482,6850
3052,3517
3170,6956
1680,5894
1725,6576
3938,6535
1862,2151
3754,7357
1404,2993
5740,6748
3740,6146
519,4118
1222,4800
467,2423
2086,4087
2127,4088
1394,5257
2684,4945
2501,3548
5338,5778
683,1085
1352,5381
496,2198
5967,6107
4767,6312
3974,4232
1059,4755
336,1916
1870,6660
1932,5848
557,572
2198,5967
843,4349
3840,7800
101,5432
6793,6980
648,5012
6778,7611
190,7352
2886,3493
4928,6014
635,1552
2211,5798
1564,2015
1810,5454
78,1634
3208,5614
1083,2092
4775,7088
723,7973
912,2210
371,1105
3118,6071
194,654
116,3215
4188,7678
1342,6116
2442,5680
1410,7159
778,3684
754,3098
1819,3422
4194,4840
4897,7212
1984,2708
6958,7531
1854,6799
1830,3961
3106,6195
6807,7520
809,7292
4356,6457
758,5260
1157,4777
48,4346
2461,3023
6022,7721
3002,4286
1665,6472
113,6784
1725,6523
3743,5452
3524,6842
1389,1878
2681,5399
545,7380
3148,7494
163,3114
1281,6482
6,2376
3827,7782
5678,5817
192,4983
30,4655
4233,5437
3259,5231
2354,2910
2825,5878
2902,5344
4349,7490
3206,6509
1776,5498
1003,6514
837,6976
1212,4409
970,7505
4905,5843
945,7448
2089,5621
4194,5458
5458,6177
2882,4476
1008,6457
937,3773
2700,6125
2223,6725
2820,4729
2068,2650
7375,7656
319,2798
3574,7978
2596,6310
824,2152
175,3958
5952,6661
2351,4035
3859,7558
5185,5213
42,5307
2060,6680
651,5765
1394,3594
2272,6721
2769,7527
664,4657
12,4502
7262,7324
466,4672
7069,7683
4058,5300
2235,6280
1858,5576
4580,7856
6341,7129
3533,4139
4489,4705
4084,6871
5552,5922
116,479
2212,6454
3096,7898
599,6490
3794,4264
1756,6588
1599,4884
627,1341
4044,5378
1289,1460
538,2989
7341,7751
5190,6980
4557,7067
1262,2646
2197,2897
1985,2452
894,3159
4033,5727
571,3637
5268,5708
574,4874
6685,7423
2286,2565
3316,6086
2403,7287
1604,5362
6933,7151
48,455
2898,7616
4937,6668
3063,6929
1253,2287
360,3201
2460,7390
507,1908
2647,4772
28,1681
3664,4301
2332,6831
2213,4665
5946,7218
209,6573
7007,7608
343,911
2680,7699
2799,3449
149,1045
3384,6704
464,2719
3416,4707
2053,6611
2946,7417
1640,3998
6557,6567
3231,3614
1125,4306
2210,5282
850,5764
1055,2032
136,3977
6625,7640
1344,5518
57,651
4392,5524
3681,4200
1690,7094
3842,5057
2834,5267
1146,2500
1273,3773
485,2791
2740,5605
2226,2351
51,4404
4591,4771
2213,3055
2576,7833
1800,4579
612,3101
709,3973
3307,3743
1199,6052
4425,7111
1147,1166
37,6549
5482,6039
3944,7188
3808,6361
7672,7677
1161,1222
5032,7681
1382,6294
4255,7989
1414,6771
2373,2912
340,2362
2862,4766
2342,6982
3814,6152
1515,5483
1427,2630
618,7187
446,1253
3402,4114
3098,7086
4765,7286
4217,7831
4032,5799
5976,7031
320,7506
3998,7908
3619,4879
1449,6310
1046,2887
3086,3827
2834,6235
771,1147
100,6577
3462,7497
3978,7791
1340,5212
5693,7473
2123,3406
4526,5152
6714,6744
1743,3350
3131,4135
3846,6332
5007,6364
4848,5553
3881,6518
4697,6323
5722,7248
1424,4694
2504,7770
4842,5923
4119,5528
5664,7428
401,5885
2792,7247
1572,3602
3340,3854
3560,6072
2538,4105
2114,3023
474,1236
3264,5148
879,6425
4323,4903
7533,7681
255,3565
1701,7930
3387,6652
2363,4639
1625,4121
4341,5832
1507,7283
4020,6191
548,3413
2728,3424
3889,7428
5752,6978
4403,7649
55,1036
2570,5467
1163,5379
1815,3090
4453,7362
127,7678
2329,6694
4559,6068
1952,4492
3040,4985
3587,7598
2123,5313
2945,3435
3385,3707
2175,7166
1792,7401
388,1195
1936,5837
3666,4107
3877,4519
3393,5638
406,2151
529,6688
2024,5842
3393,6577
1113,6150
3528,6213
842,1900
1021,4117
2280,5246
4401,7306
4392,5500
2799,3559
1711,2470
3409,4427
3548,5525
4341,5161
2524,5956
89,5426
789,7500
4070,4294
5683,7641
499,1510
7103,7375
422,6925
730,4826
2841,6198
1682,6212
5090,7477
220,6417
5853,5958
1032,2131
621,3728
5882,7827
4196,5695
2395,3236
996,3790
3530,6019
1303,6916
3953,6876
2590,7087
2081,5520
2659,3282
751,7342
3386,7933
1672,7163
1203,1208
5881,7201
2078,2374
83,2116
4167,5650
564,2389
3725,5305
1954,4001
1958,2430
715,4628
1186,6465
147,5110
902,6706
4551,4835
1597,3740
640,5393
521,3981
5521,5861
77,6219
1322,5198
29,4458
1288,3335
364,4936
29,5397
636,5809
23,5582
5762,6273
5416,5636
140,5578
1356,2873
2071,5070
6689,6848
25,2595
441,5691
2433,5651
1092,1487
819,6024
1920,3561
3841,4809
1198,3576
3366,7145
2903,3479
1965,2930
788,2365
5304,7808
4813,6258
6168,7095
959,6569
3161,6339
476,4880
2531,2910
3128,4886
2708,7710
746,3428
2437,4214
40,6420
6232,7645
1041,2033
834,2494
3805,6976
3793,5653
4594,5904
1523,3470
1478,2007
4654,7675
5964,7049
4551,5453
795,3670
1626,2844
726,867
2152,5334
483,1863
3913,6859
2146,7017
2447,6191
4786,7952
3492,7768
7875,7959
1665,7094
1054,3907
5061,7783
1148,3542
1829,6155
3654,3723
4461,6475
2286,7562
372,4260
5246,7913
2527,5904
1314,7402
1816,2136
4766,7461
550,3219
2652,5791
3916,4258
58,6140
908,6310
772,5483
2430,3877
2748,6438
2497,2655
3805,5366
5114,6050
7459,7626
4135,5500
2926,5397
546,602
2557,7974
2038,5874
2736,6404
1657,6936
1011,6007
3334,5572
2580,5110
1500,7137
343,6258
5252,5768
1931,5603
23,4590
6547,6554
3290,4869
2588,5351
2156,2688
5836,6169
292,5165
3404,7600
4362,4859
5321,7416
2063,6819
6734,7669
349,6049
4820,6087
281,5356
3575,6327
3248,5932
2477,6809
1264,4335
4422,6199
5556,6128
590,634
4226,7950
3211,3771
804,4535
2794,6866
817,7214
5648,6067
746,5469
3645,4413
957,5881
1029,5003
255,5582
5777,7012
1499,1892
377,5198
3869,4656
2941,3105
7414,7912
1579,6732
3053,5009
2659,3392
4246,5518
2551,7242
4459,6565
3695,5415
3206,6944
277,2873
3785,5308
6569,6931
263,881
4992,5873
4302,4672
3821,6062
3869,4790
2119,5117
988,2453
1932,2258
552,3054
1169,4716
1100,6077
2437,4645
649,3926
3883,4846
4759,5648
4371,7229
4008,7177
4348,7999
759,3690
5216,6274
511,7725
906,5780
70,3818
6386,6799
5415,6110
1454,7305
3427,7023
1214,5374
2442,4184
40,6046
2581,5282
2847,6340
3103,4051
484,4343
1206,5267
3253,7378
1135,2583
1720,5488
6508,7677
1771,4487
790,6520
488,6155
801,4400
2391,4380
3547,4822
1038,3589
2497,3086
513,1489
3396,5592
1040,3635
6227,7785
4388,6377
4520,5742
4496,5156
1846,5196
5696,6055
1701,5222
1147,7265
2424,2584
3067,5659
6357,7642
290,4611
4867,6738
5042,7493
36,7296
918,6223
713,6757
1427,5346
2215,4638
3763,5870
3314,7764
72,7892
3348,6594
1550,5187
563,4719
1082,5284
2324,7964
7119,7160
732,4905
2697,7014
6470,6714
7502,7864
4262,4655
93,6675
1423,3483
3376,3515
2529,5336
5730,6308
2283,5280
5167,5821
6426,6950
298,4397
2951,7257
2332,3078
3637,4552
192,5849
4636,5754
3361,6374
3352,4568
31,5342
4692,7756
3152,7139
1755,2104
2606,7380
4487,5257
1598,5311
7002,7244
4237,5082
2275,6462
1048,4090
2440,6529
3174,4804
3310,5631
558,3704
2036,3443
2345,6642
103,5753
141,6045
4313,6016
6415,7834
1970,2042
2898,5286
2148,4034
4327,6072
1792,4372
6895,7131
4921,7942
1908,5486
4285,5257
3005,7977
3168,6463
1467,1956
1644,6729
787,3136
5668,7768
1230,7089
1524,5092
5841,7696
3119,6170
1035,6621
3625,7439
3448,4359
1571,1905
4941,6850
697,4532
13,7283
763,7222
1711,3763
1943,5052
48,1992
68,3398
2230,7711
5192,6445
4877,7373
1019,2839
2280,4795
3481,3502
6406,7050
530,7751
6145,7652
3024,6417
1924,3066
1079,5714
3428,7409
1463,3610
2132,7152
2779,4519
441,7305
1487,7387
3574,4201
2562,3703
231,4462
1423,6813
4730,4828
2537,6275
1730,4489
37,3630
2818,3292
4941,6179
1123,5016
692,5961
4603,7123
1089,3153
1130,7126
2757,6399
2304,3421
1134,1583
2888,6101
2385,7732
4194,6487
1432,7814
2619,2651
1958,4073
999,6619
3901,5080
66,2250
1260,2230
756,3636
429,3241
1496,1948
748,5438
201,2825
3850,3987
898,5382
2434,2847
1109,3350
4992,6601
522,557
30,2569
3386,7616
657,1913
4225,5153
751,1548
7108,7536
1662,5377
356,6122
495,804
2612,6128
3025,5543
3169,6985
2914,5712
2296,6831
1238,2016
608,1620
1093,2601
6082,6766
2558,3798
5558,7520
539,2954
2682,6493
1623,3705
694,990
1731,3238
5190,6720
510,5003
3194,3793
5428,6484
4442,6453
3007,5071
4262,5704
368,1513
5335,7609
5467,7536
653,6600
2774,5627
1441,7740
3366,6478
4754,7455
1213,2628
1904,6683
6828,7979
1362,4414
2409,2654
1557,5821
3054,3358
3396,7259
1936,3373
5618,7681
2314,2767
138,7601
6531,6830
4339,6058
4331,5416
2004,6109
1553,3958
2841,6983
3517,3590
5330,7749
91,7381
2173,3851
27,3424
5092,6645
5387,7502
5834,6501
529,7957
2702,6797
892,6319
2105,2377
4785,6121
2756,7033
3924,5792
154,3357
2977,5689
358,2598
344,448
4628,7076
2914,4586
2112,7870
2382,5479
782,1613
596,2362
59,437
4441,7600
62,1674
1338,6382
2594,7240
13,2721
1596,2476
3046,6583
2777,7856
7056,7724
333,3830
1237,3482
4103,6450
2821,4371
1350,3359
3818,7220
1536,5212
1236,3230
3333,4704
1722,5567
5087,6004
3197,5008
7477,7730
4147,5567
1559,1789
2237,6548
3765,6404
2595,7949
7094,7561
437,1281
1872,4356
5923,6252
1894,5808
1880,3658
5047,5800
6022,6416
2527,2688
4607,6467
1138,3206
632,1348
2582,7498
692,4782
461,2405
5301,6632
1402,4541
2517,4228
108,947
3186,4737
5532,7669
203,2123
4415,5842
3785,7890
3730,5739
3009,5225
5527,6921
35,6861
6645,7845
5048,6694
7482,7753
5235,6520
897,7765
4661,5467
2612,6693
1474,2858
2017,2319
1887,6410
2174,3434
2103,4722
3235,7207
3298,4523
4977,6238
4238,6838
2144,2629
3109,3311
2849,4138
2466,6063
425,7150
2288,5010
3516,3820
2478,6073
3222,6756
2528,4847
2648,2670
2789,3841
4480,4627
276,5872
1270,7484
5564,6132
2420,4913
2985,3379
2379,3569
4786,6777
2978,5591
2450,6603
5189,5854
1374,4400
1787,3815
1947,5982
5751,7055
1742,2352
1053,5513
6199,6656
2615,7609
1008,5770
3390,3441
3049,3148
7190,7970
2376,5499
5970,7708
7238,7637
3473,5546
494,3805
4322,5464
5179,6805
1681,5058
2019,4299
429,1875
3661,6886
505,1870
5126,7329
2621,4340
4295,4957
578,2348
3076,4920
1688,5074
2123,7631
6543,6950
1629,7096
3733,7297
3831,7832
1077,1106
2460,3991
2233,4766
1610,5541
772,1409
2404,4998
2182,6117
4840,5938
1972,7061
2834,7211
685,3103
5929,7787
399,6681
1655,1877
668,4627
2922,7970
2686,6939
638,2883
1889,3397
3556,6041
299,973
2441,4664
1394,3391
146,4114
1340,4094
6142,7679
756,1599
2317,2504
307,3658
2703,7643
3595,4814
1229,6333
2976,5708
5426,7300
1870,2350
1242,2781
433,922
1112,2900
561,3551
875,4650
1404,5933
4813,7608
892,2725
5540,5843
600,1570
4340,5294
914,3423
690,7879
1410,1560
1766,4578
5322,5741
3896,5411
1494,7273
826,6585
1392,6996
5416,6315
4230,7916
3289,3686
1778,3999
3309,6782
5650,6896
3599,7295
4438,5586
1657,6863
2176,7428
1512,7448
233,6606
2198,2491
81,6966
1119,5652
5035,7912
4319,5490
5566,7548
1687,6109
2091,4472
408,5267
208,6899
2099,6053
2966,5638
1085,4728
5134,7517
446,5909
1222,7069
3220,3811
586,2132
2855,7096
5119,7744
451,4159
2844,5217
3262,4976
